"","subid","trial_type","trial","looking_time","order","lab","trial_num"
"410","MB12_S23","IDS","IDS6",5.73,3,"irl-concordia",15
"411","MB12_S23","IDS","IDS7",0,3,"irl-concordia",6
"412","MB12_S23","IDS","IDS8",0.76,3,"irl-concordia",17
"413","MB12_S23","training","train1",1.35,3,"irl-concordia",1
"414","MB12_S23","training","train2",5.02,3,"irl-concordia",2
"415","MB12_S24","ADS","ADS1",16.43,2,"irl-concordia",3
"416","MB12_S24","ADS","ADS2",3.74,2,"irl-concordia",5
"417","MB12_S24","ADS","ADS3",1.28,2,"irl-concordia",8
"418","MB12_S24","ADS","ADS4",1.56,2,"irl-concordia",9
"419","MB12_S24","ADS","ADS5",4.06,2,"irl-concordia",12
"420","MB12_S24","ADS","ADS6",8.97,2,"irl-concordia",14
"421","MB12_S24","ADS","ADS7",6.33,2,"irl-concordia",15
"422","MB12_S24","ADS","ADS8",3.13,2,"irl-concordia",18
"423","MB12_S24","IDS","IDS1",17.46,2,"irl-concordia",4
"424","MB12_S24","IDS","IDS2",17.98,2,"irl-concordia",6
"425","MB12_S24","IDS","IDS3",5.69,2,"irl-concordia",7
"426","MB12_S24","IDS","IDS4",2.73,2,"irl-concordia",10
"427","MB12_S24","IDS","IDS5",4.26,2,"irl-concordia",11
"428","MB12_S24","IDS","IDS6",6.81,2,"irl-concordia",13
"429","MB12_S24","IDS","IDS7",0.95,2,"irl-concordia",16
"430","MB12_S24","IDS","IDS8",2.21,2,"irl-concordia",17
"431","MB12_S24","training","train1",17.51,2,"irl-concordia",2
"432","MB12_S24","training","train2",18.05,2,"irl-concordia",1
"433","MB12_S25","ADS","ADS1",10.66,2,"irl-concordia",3
"434","MB12_S25","ADS","ADS2",5.68,2,"irl-concordia",5
"435","MB12_S25","ADS","ADS3",7.15,2,"irl-concordia",8
"436","MB12_S25","ADS","ADS4",1.53,2,"irl-concordia",9
"437","MB12_S25","ADS","ADS5",4.41,2,"irl-concordia",12
"438","MB12_S25","ADS","ADS6",0,2,"irl-concordia",14
"439","MB12_S25","ADS","ADS7",0.27,2,"irl-concordia",15
"440","MB12_S25","ADS","ADS8",0.58,2,"irl-concordia",18
"441","MB12_S25","IDS","IDS1",5.75,2,"irl-concordia",4
"442","MB12_S25","IDS","IDS2",2.48,2,"irl-concordia",6
"443","MB12_S25","IDS","IDS3",1.65,2,"irl-concordia",7
"444","MB12_S25","IDS","IDS4",1.2,2,"irl-concordia",10
"445","MB12_S25","IDS","IDS5",4.73,2,"irl-concordia",11
"446","MB12_S25","IDS","IDS6",0.48,2,"irl-concordia",13
"447","MB12_S25","IDS","IDS7",0.47,2,"irl-concordia",16
"448","MB12_S25","IDS","IDS8",0.68,2,"irl-concordia",17
"449","MB12_S25","training","train1",16.11,2,"irl-concordia",2
"450","MB12_S25","training","train2",5.8,2,"irl-concordia",1
"451","MB12_S26","ADS","ADS1",16.94,2,"irl-concordia",3
"452","MB12_S26","ADS","ADS2",12.92,2,"irl-concordia",5
"453","MB12_S26","ADS","ADS3",5.48,2,"irl-concordia",8
"454","MB12_S26","ADS","ADS4",6.55,2,"irl-concordia",9
"455","MB12_S26","ADS","ADS5",4.79,2,"irl-concordia",12
"456","MB12_S26","ADS","ADS6",10.42,2,"irl-concordia",14
"457","MB12_S26","ADS","ADS7",1.86,2,"irl-concordia",15
"458","MB12_S26","ADS","ADS8",1.92,2,"irl-concordia",18
"459","MB12_S26","IDS","IDS1",17.59,2,"irl-concordia",4
"460","MB12_S26","IDS","IDS2",14.13,2,"irl-concordia",6
"461","MB12_S26","IDS","IDS3",12.37,2,"irl-concordia",7
"462","MB12_S26","IDS","IDS4",14.88,2,"irl-concordia",10
"463","MB12_S26","IDS","IDS5",9.1,2,"irl-concordia",11
"464","MB12_S26","IDS","IDS6",8.9,2,"irl-concordia",13
"465","MB12_S26","IDS","IDS7",0.88,2,"irl-concordia",16
"466","MB12_S26","IDS","IDS8",3.7,2,"irl-concordia",17
"467","MB12_S26","training","train1",12.27,2,"irl-concordia",2
"468","MB12_S26","training","train2",11.54,2,"irl-concordia",1
"469","MB12_S27","ADS","ADS1",15.09,4,"irl-concordia",8
"470","MB12_S27","ADS","ADS2",4.11,4,"irl-concordia",12
"471","MB12_S27","ADS","ADS3",4.11,4,"irl-concordia",10
"472","MB12_S27","ADS","ADS4",6.33,4,"irl-concordia",13
"473","MB12_S27","ADS","ADS5",14.38,4,"irl-concordia",3
"474","MB12_S27","ADS","ADS6",13.81,4,"irl-concordia",15
"475","MB12_S27","ADS","ADS7",16.33,4,"irl-concordia",6
"476","MB12_S27","ADS","ADS8",4.24,4,"irl-concordia",17
"477","MB12_S27","IDS","IDS1",17.03,4,"irl-concordia",7
"478","MB12_S27","IDS","IDS2",12.1,4,"irl-concordia",11
"479","MB12_S27","IDS","IDS3",16.17,4,"irl-concordia",9
"480","MB12_S27","IDS","IDS4",7.34,4,"irl-concordia",14
"481","MB12_S27","IDS","IDS5",10.44,4,"irl-concordia",4
"482","MB12_S27","IDS","IDS6",3.6,4,"irl-concordia",16
"483","MB12_S27","IDS","IDS7",17.47,4,"irl-concordia",5
"484","MB12_S27","IDS","IDS8",1.43,4,"irl-concordia",18
"485","MB12_S27","training","train1",9.85,4,"irl-concordia",2
"486","MB12_S27","training","train2",16.99,4,"irl-concordia",1
"487","MB12_S28","ADS","ADS1",5.21,2,"irl-concordia",3
"488","MB12_S28","ADS","ADS2",2.73,2,"irl-concordia",5
"489","MB12_S28","ADS","ADS3",0,2,"irl-concordia",8
"490","MB12_S28","ADS","ADS4",0,2,"irl-concordia",9
"491","MB12_S28","ADS","ADS5",0,2,"irl-concordia",12
"492","MB12_S28","ADS","ADS6",0,2,"irl-concordia",14
"493","MB12_S28","ADS","ADS7",0,2,"irl-concordia",15
"494","MB12_S28","ADS","ADS8",0,2,"irl-concordia",18
"495","MB12_S28","IDS","IDS1",15.28,2,"irl-concordia",4
"496","MB12_S28","IDS","IDS2",1.76,2,"irl-concordia",6
"497","MB12_S28","IDS","IDS3",1.1,2,"irl-concordia",7
"498","MB12_S28","IDS","IDS4",0,2,"irl-concordia",10
"499","MB12_S28","IDS","IDS5",0,2,"irl-concordia",11
"500","MB12_S28","IDS","IDS6",0,2,"irl-concordia",13
"501","MB12_S28","IDS","IDS7",0,2,"irl-concordia",16
"502","MB12_S28","IDS","IDS8",0,2,"irl-concordia",17
"503","MB12_S28","training","train1",2.57,2,"irl-concordia",2
"504","MB12_S28","training","train2",6.87,2,"irl-concordia",1
"505","MB12_S29","ADS","ADS1",1.44,3,"irl-concordia",7
"506","MB12_S29","ADS","ADS2",3.06,3,"irl-concordia",11
"507","MB12_S29","ADS","ADS3",10.1,3,"irl-concordia",9
"508","MB12_S29","ADS","ADS4",4.74,3,"irl-concordia",14
"509","MB12_S29","ADS","ADS5",9.22,3,"irl-concordia",4
"510","MB12_S29","ADS","ADS6",1.83,3,"irl-concordia",16
"511","MB12_S29","ADS","ADS7",10.48,3,"irl-concordia",5
"512","MB12_S29","ADS","ADS8",3.7,3,"irl-concordia",18
"513","MB12_S29","IDS","IDS1",14.37,3,"irl-concordia",8
"514","MB12_S29","IDS","IDS2",5.37,3,"irl-concordia",12
"515","MB12_S29","IDS","IDS3",17.91,3,"irl-concordia",10
"516","MB12_S29","IDS","IDS4",6.22,3,"irl-concordia",13
"517","MB12_S29","IDS","IDS5",17.95,3,"irl-concordia",3
"518","MB12_S29","IDS","IDS6",1.33,3,"irl-concordia",15
"519","MB12_S29","IDS","IDS7",6.46,3,"irl-concordia",6
"520","MB12_S29","IDS","IDS8",17.72,3,"irl-concordia",17
"521","MB12_S29","training","train1",16.54,3,"irl-concordia",1
"522","MB12_S29","training","train2",6.54,3,"irl-concordia",2
"523","MB12_S30","ADS","ADS1",4.35,4,"irl-concordia",8
"524","MB12_S30","ADS","ADS2",3.8,4,"irl-concordia",12
"525","MB12_S30","ADS","ADS3",1.71,4,"irl-concordia",10
"526","MB12_S30","ADS","ADS4",2.53,4,"irl-concordia",13
"527","MB12_S30","ADS","ADS5",17.88,4,"irl-concordia",3
"528","MB12_S30","ADS","ADS6",4.88,4,"irl-concordia",15
"529","MB12_S30","ADS","ADS7",7.62,4,"irl-concordia",6
"530","MB12_S30","ADS","ADS8",2.86,4,"irl-concordia",17
"531","MB12_S30","IDS","IDS1",0,4,"irl-concordia",7
"532","MB12_S30","IDS","IDS2",4.98,4,"irl-concordia",11
"533","MB12_S30","IDS","IDS3",1.77,4,"irl-concordia",9
"534","MB12_S30","IDS","IDS4",4.09,4,"irl-concordia",14
"535","MB12_S30","IDS","IDS5",16.96,4,"irl-concordia",4
"536","MB12_S30","IDS","IDS6",2.09,4,"irl-concordia",16
"537","MB12_S30","IDS","IDS7",17.49,4,"irl-concordia",5
"538","MB12_S30","IDS","IDS8",0,4,"irl-concordia",18
"539","MB12_S30","training","train1",12.68,4,"irl-concordia",2
"540","MB12_S30","training","train2",16.99,4,"irl-concordia",1
"541","MB12_S31","ADS","ADS1",3.95,3,"irl-concordia",7
"542","MB12_S31","ADS","ADS2",14.71,3,"irl-concordia",11
"543","MB12_S31","ADS","ADS3",3.1,3,"irl-concordia",9
"544","MB12_S31","ADS","ADS4",3.43,3,"irl-concordia",14
"545","MB12_S31","ADS","ADS5",5.2,3,"irl-concordia",4
"546","MB12_S31","ADS","ADS6",1.75,3,"irl-concordia",16
"547","MB12_S31","ADS","ADS7",2.9,3,"irl-concordia",5
"548","MB12_S31","ADS","ADS8",4.66,3,"irl-concordia",18
"549","MB12_S31","IDS","IDS1",3.58,3,"irl-concordia",8
"550","MB12_S31","IDS","IDS2",7.01,3,"irl-concordia",12
"551","MB12_S31","IDS","IDS3",14.31,3,"irl-concordia",10
"552","MB12_S31","IDS","IDS4",2.03,3,"irl-concordia",13
"553","MB12_S31","IDS","IDS5",6.99,3,"irl-concordia",3
"554","MB12_S31","IDS","IDS6",1.27,3,"irl-concordia",15
"555","MB12_S31","IDS","IDS7",3.5,3,"irl-concordia",6
"556","MB12_S31","IDS","IDS8",2.23,3,"irl-concordia",17
"557","MB12_S31","training","train1",2.63,3,"irl-concordia",1
"558","MB12_S31","training","train2",0.71,3,"irl-concordia",2
"559","MB12_S32","ADS","ADS1",0.57,3,"irl-concordia",7
"560","MB12_S32","ADS","ADS2",2.88,3,"irl-concordia",11
"561","MB12_S32","ADS","ADS3",1.96,3,"irl-concordia",9
"562","MB12_S32","ADS","ADS4",14.61,3,"irl-concordia",14
"563","MB12_S32","ADS","ADS5",3,3,"irl-concordia",4
"564","MB12_S32","ADS","ADS6",2.17,3,"irl-concordia",16
"565","MB12_S32","ADS","ADS7",1.88,3,"irl-concordia",5
"566","MB12_S32","ADS","ADS8",0.93,3,"irl-concordia",18
"567","MB12_S32","IDS","IDS1",4.42,3,"irl-concordia",8
"568","MB12_S32","IDS","IDS2",5.45,3,"irl-concordia",12
"569","MB12_S32","IDS","IDS3",17.25,3,"irl-concordia",10
"570","MB12_S32","IDS","IDS4",5.99,3,"irl-concordia",13
"571","MB12_S32","IDS","IDS5",17.46,3,"irl-concordia",3
"572","MB12_S32","IDS","IDS6",0,3,"irl-concordia",15
"573","MB12_S32","IDS","IDS7",15.03,3,"irl-concordia",6
"574","MB12_S32","IDS","IDS8",0,3,"irl-concordia",17
"575","MB12_S32","training","train1",7.9,3,"irl-concordia",1
"576","MB12_S32","training","train2",2.61,3,"irl-concordia",2
"577","MB12_S33","ADS","ADS1",2.08,4,"irl-concordia",8
"578","MB12_S33","ADS","ADS2",0,4,"irl-concordia",12
"579","MB12_S33","ADS","ADS3",1.2,4,"irl-concordia",10
"580","MB12_S33","ADS","ADS4",0,4,"irl-concordia",13
"581","MB12_S33","ADS","ADS5",4.96,4,"irl-concordia",3
"582","MB12_S33","ADS","ADS6",0,4,"irl-concordia",15
"583","MB12_S33","ADS","ADS7",3.62,4,"irl-concordia",6
"584","MB12_S33","ADS","ADS8",0,4,"irl-concordia",17
"585","MB12_S33","IDS","IDS1",0.68,4,"irl-concordia",7
"586","MB12_S33","IDS","IDS2",0,4,"irl-concordia",11
"587","MB12_S33","IDS","IDS3",0,4,"irl-concordia",9
"588","MB12_S33","IDS","IDS4",0,4,"irl-concordia",14
"589","MB12_S33","IDS","IDS5",3.62,4,"irl-concordia",4
"590","MB12_S33","IDS","IDS6",0,4,"irl-concordia",16
"591","MB12_S33","IDS","IDS7",6.94,4,"irl-concordia",5
"592","MB12_S33","IDS","IDS8",0,4,"irl-concordia",18
"593","MB12_S33","training","train1",18.05,4,"irl-concordia",2
"594","MB12_S33","training","train2",7.84,4,"irl-concordia",1
"595","MB12_S34","ADS","ADS1",4.57,1,"irl-concordia",4
"596","MB12_S34","ADS","ADS2",2.1,1,"irl-concordia",6
"597","MB12_S34","ADS","ADS3",0.82,1,"irl-concordia",7
"598","MB12_S34","ADS","ADS4",2.23,1,"irl-concordia",10
"599","MB12_S34","ADS","ADS5",2.88,1,"irl-concordia",11
"600","MB12_S34","ADS","ADS6",1.15,1,"irl-concordia",13
"601","MB12_S34","ADS","ADS7",1.67,1,"irl-concordia",16
"602","MB12_S34","ADS","ADS8",2.38,1,"irl-concordia",17
"603","MB12_S34","IDS","IDS1",11.22,1,"irl-concordia",3
"604","MB12_S34","IDS","IDS2",1.82,1,"irl-concordia",5
"605","MB12_S34","IDS","IDS3",2.48,1,"irl-concordia",8
"606","MB12_S34","IDS","IDS4",3.63,1,"irl-concordia",9
"607","MB12_S34","IDS","IDS5",9.79,1,"irl-concordia",12
"608","MB12_S34","IDS","IDS6",1.74,1,"irl-concordia",14
"609","MB12_S34","IDS","IDS7",0,1,"irl-concordia",15
"610","MB12_S34","IDS","IDS8",1.04,1,"irl-concordia",18
"611","MB12_S34","training","train1",15.67,1,"irl-concordia",1
"612","MB12_S34","training","train2",11.02,1,"irl-concordia",2
"613","MB12_S35","ADS","ADS1",2.98,1,"irl-concordia",4
"614","MB12_S35","ADS","ADS2",4.89,1,"irl-concordia",6
"615","MB12_S35","ADS","ADS3",9.63,1,"irl-concordia",7
"616","MB12_S35","ADS","ADS4",2.33,1,"irl-concordia",10
"617","MB12_S35","ADS","ADS5",9.11,1,"irl-concordia",11
"618","MB12_S35","ADS","ADS6",4.89,1,"irl-concordia",13
"619","MB12_S35","ADS","ADS7",2.3,1,"irl-concordia",16
"620","MB12_S35","ADS","ADS8",6.09,1,"irl-concordia",17
"621","MB12_S35","IDS","IDS1",12.16,1,"irl-concordia",3
"622","MB12_S35","IDS","IDS2",0.73,1,"irl-concordia",5
"623","MB12_S35","IDS","IDS3",3.65,1,"irl-concordia",8
"624","MB12_S35","IDS","IDS4",5.78,1,"irl-concordia",9
"625","MB12_S35","IDS","IDS5",8.84,1,"irl-concordia",12
"626","MB12_S35","IDS","IDS6",15.38,1,"irl-concordia",14
"627","MB12_S35","IDS","IDS7",0.63,1,"irl-concordia",15
"628","MB12_S35","IDS","IDS8",9.81,1,"irl-concordia",18
"629","MB12_S35","training","train1",17.95,1,"irl-concordia",1
"630","MB12_S35","training","train2",10.29,1,"irl-concordia",2
"631","MB12_S36","ADS","ADS1",13.51,2,"irl-concordia",3
"632","MB12_S36","ADS","ADS2",11.66,2,"irl-concordia",5
"633","MB12_S36","ADS","ADS3",4.31,2,"irl-concordia",8
"634","MB12_S36","ADS","ADS4",7.61,2,"irl-concordia",9
"635","MB12_S36","ADS","ADS5",2.29,2,"irl-concordia",12
"636","MB12_S36","ADS","ADS6",2.53,2,"irl-concordia",14
"637","MB12_S36","ADS","ADS7",0.52,2,"irl-concordia",15
"638","MB12_S36","ADS","ADS8",2.81,2,"irl-concordia",18
"639","MB12_S36","IDS","IDS1",16.19,2,"irl-concordia",4
"640","MB12_S36","IDS","IDS2",9.96,2,"irl-concordia",6
"641","MB12_S36","IDS","IDS3",11.42,2,"irl-concordia",7
"642","MB12_S36","IDS","IDS4",2.92,2,"irl-concordia",10
"643","MB12_S36","IDS","IDS5",8.61,2,"irl-concordia",11
"644","MB12_S36","IDS","IDS6",9.21,2,"irl-concordia",13
"645","MB12_S36","IDS","IDS7",13.21,2,"irl-concordia",16
"646","MB12_S36","IDS","IDS8",10.58,2,"irl-concordia",17
"647","MB12_S36","training","train1",12.2,2,"irl-concordia",2
"648","MB12_S36","training","train2",17.14,2,"irl-concordia",1
"649","MB12_S37","ADS","ADS1",3.45,4,"irl-concordia",8
"650","MB12_S37","ADS","ADS2",3.85,4,"irl-concordia",12
"651","MB12_S37","ADS","ADS3",3.33,4,"irl-concordia",10
"652","MB12_S37","ADS","ADS4",0.21,4,"irl-concordia",13
"653","MB12_S37","ADS","ADS5",7.11,4,"irl-concordia",3
"654","MB12_S37","ADS","ADS6",0.73,4,"irl-concordia",15
"655","MB12_S37","ADS","ADS7",8.06,4,"irl-concordia",6
"656","MB12_S37","ADS","ADS8",0,4,"irl-concordia",17
"657","MB12_S37","IDS","IDS1",17.35,4,"irl-concordia",7
"658","MB12_S37","IDS","IDS2",1.08,4,"irl-concordia",11
"659","MB12_S37","IDS","IDS3",2.88,4,"irl-concordia",9
"660","MB12_S37","IDS","IDS4",0,4,"irl-concordia",14
"661","MB12_S37","IDS","IDS5",2.92,4,"irl-concordia",4
"662","MB12_S37","IDS","IDS6",0,4,"irl-concordia",16
"663","MB12_S37","IDS","IDS7",7.99,4,"irl-concordia",5
"664","MB12_S37","IDS","IDS8",0,4,"irl-concordia",18
"665","MB12_S37","training","train1",2.37,4,"irl-concordia",2
"666","MB12_S37","training","train2",4.59,4,"irl-concordia",1
"667","MB12_S38","ADS","ADS1",5.06,3,"irl-concordia",7
"668","MB12_S38","ADS","ADS2",2.32,3,"irl-concordia",11
"669","MB12_S38","ADS","ADS3",3.3,3,"irl-concordia",9
"670","MB12_S38","ADS","ADS4",4.3,3,"irl-concordia",14
"671","MB12_S38","ADS","ADS5",3.74,3,"irl-concordia",4
"672","MB12_S38","ADS","ADS6",3.31,3,"irl-concordia",16
"673","MB12_S38","ADS","ADS7",4.58,3,"irl-concordia",5
"674","MB12_S38","ADS","ADS8",5.74,3,"irl-concordia",18
"675","MB12_S38","IDS","IDS1",3.75,3,"irl-concordia",8
"676","MB12_S38","IDS","IDS2",1.89,3,"irl-concordia",12
"677","MB12_S38","IDS","IDS3",2.15,3,"irl-concordia",10
"678","MB12_S38","IDS","IDS4",3.27,3,"irl-concordia",13
"679","MB12_S38","IDS","IDS5",6.25,3,"irl-concordia",3
"680","MB12_S38","IDS","IDS6",2.96,3,"irl-concordia",15
"681","MB12_S38","IDS","IDS7",2.36,3,"irl-concordia",6
"682","MB12_S38","IDS","IDS8",2.54,3,"irl-concordia",17
"683","MB12_S38","training","train1",16.94,3,"irl-concordia",1
"684","MB12_S38","training","train2",7.08,3,"irl-concordia",2
"685","MB12_S39","ADS","ADS1",3.73,1,"irl-concordia",4
"686","MB12_S39","ADS","ADS2",4.9,1,"irl-concordia",6
"687","MB12_S39","ADS","ADS3",10.98,1,"irl-concordia",7
"688","MB12_S39","ADS","ADS4",7.91,1,"irl-concordia",10
"689","MB12_S39","ADS","ADS5",3.76,1,"irl-concordia",11
"690","MB12_S39","ADS","ADS6",1.13,1,"irl-concordia",13
"691","MB12_S39","ADS","ADS7",2.68,1,"irl-concordia",16
"692","MB12_S39","ADS","ADS8",4.23,1,"irl-concordia",17
"693","MB12_S39","IDS","IDS1",16.11,1,"irl-concordia",3
"694","MB12_S39","IDS","IDS2",13.61,1,"irl-concordia",5
"695","MB12_S39","IDS","IDS3",8.01,1,"irl-concordia",8
"696","MB12_S39","IDS","IDS4",0.22,1,"irl-concordia",9
"697","MB12_S39","IDS","IDS5",3.89,1,"irl-concordia",12
"698","MB12_S39","IDS","IDS6",2.63,1,"irl-concordia",14
"699","MB12_S39","IDS","IDS7",4.95,1,"irl-concordia",15
"700","MB12_S39","IDS","IDS8",0.02,1,"irl-concordia",18
"701","MB12_S39","training","train1",11.41,1,"irl-concordia",1
"702","MB12_S39","training","train2",3.85,1,"irl-concordia",2
"703","MB12_S40","ADS","ADS1",0,4,"irl-concordia",8
"704","MB12_S40","ADS","ADS2",0,4,"irl-concordia",12
"705","MB12_S40","ADS","ADS3",0,4,"irl-concordia",10
"706","MB12_S40","ADS","ADS4",0,4,"irl-concordia",13
"707","MB12_S40","ADS","ADS5",8.36,4,"irl-concordia",3
"708","MB12_S40","ADS","ADS6",0,4,"irl-concordia",15
"709","MB12_S40","ADS","ADS7",0,4,"irl-concordia",6
"710","MB12_S40","ADS","ADS8",0,4,"irl-concordia",17
"711","MB12_S40","IDS","IDS1",0,4,"irl-concordia",7
"712","MB12_S40","IDS","IDS2",0,4,"irl-concordia",11
"713","MB12_S40","IDS","IDS3",0,4,"irl-concordia",9
"714","MB12_S40","IDS","IDS4",0,4,"irl-concordia",14
"715","MB12_S40","IDS","IDS5",3.21,4,"irl-concordia",4
"716","MB12_S40","IDS","IDS6",0,4,"irl-concordia",16
"717","MB12_S40","IDS","IDS7",0,4,"irl-concordia",5
"718","MB12_S40","IDS","IDS8",0,4,"irl-concordia",18
"719","MB12_S40","training","train1",9.2,4,"irl-concordia",2
"720","MB12_S40","training","train2",13.54,4,"irl-concordia",1
"721","MB12_S41","ADS","ADS1",0,4,"irl-concordia",8
"722","MB12_S41","ADS","ADS2",0,4,"irl-concordia",12
"723","MB12_S41","ADS","ADS3",0,4,"irl-concordia",10
"724","MB12_S41","ADS","ADS4",0,4,"irl-concordia",13
"725","MB12_S41","ADS","ADS5",0,4,"irl-concordia",3
"726","MB12_S41","ADS","ADS6",0,4,"irl-concordia",15
"727","MB12_S41","ADS","ADS7",0,4,"irl-concordia",6
"728","MB12_S41","ADS","ADS8",0,4,"irl-concordia",17
"729","MB12_S41","IDS","IDS1",0,4,"irl-concordia",7
"730","MB12_S41","IDS","IDS2",0,4,"irl-concordia",11
"731","MB12_S41","IDS","IDS3",0,4,"irl-concordia",9
"732","MB12_S41","IDS","IDS4",0,4,"irl-concordia",14
"733","MB12_S41","IDS","IDS5",0,4,"irl-concordia",4
"734","MB12_S41","IDS","IDS6",0,4,"irl-concordia",16
"735","MB12_S41","IDS","IDS7",0,4,"irl-concordia",5
"736","MB12_S41","IDS","IDS8",0,4,"irl-concordia",18
"737","MB12_S41","training","train1",0,4,"irl-concordia",2
"738","MB12_S41","training","train2",0.13,4,"irl-concordia",1
"739","MB12_S42","ADS","ADS1",2.55,1,"irl-concordia",4
"740","MB12_S42","ADS","ADS2",3.96,1,"irl-concordia",6
"741","MB12_S42","ADS","ADS3",0.42,1,"irl-concordia",7
"742","MB12_S42","ADS","ADS4",0.82,1,"irl-concordia",10
"743","MB12_S42","ADS","ADS5",0.97,1,"irl-concordia",11
"744","MB12_S42","ADS","ADS6",0,1,"irl-concordia",13
"745","MB12_S42","ADS","ADS7",0.48,1,"irl-concordia",16
"746","MB12_S42","ADS","ADS8",0,1,"irl-concordia",17
"747","MB12_S42","IDS","IDS1",2.76,1,"irl-concordia",3
"748","MB12_S42","IDS","IDS2",1.85,1,"irl-concordia",5
"749","MB12_S42","IDS","IDS3",0.68,1,"irl-concordia",8
"750","MB12_S42","IDS","IDS4",0.03,1,"irl-concordia",9
"751","MB12_S42","IDS","IDS5",0.63,1,"irl-concordia",12
"752","MB12_S42","IDS","IDS6",0.35,1,"irl-concordia",14
"753","MB12_S42","IDS","IDS7",0.33,1,"irl-concordia",15
"754","MB12_S42","IDS","IDS8",0.42,1,"irl-concordia",18
"755","MB12_S42","training","train1",6.24,1,"irl-concordia",1
"756","MB12_S42","training","train2",4.75,1,"irl-concordia",2
"757","MB12_S43","ADS","ADS1",4,4,"irl-concordia",8
"758","MB12_S43","ADS","ADS2",2.08,4,"irl-concordia",12
"759","MB12_S43","ADS","ADS3",6.96,4,"irl-concordia",10
"760","MB12_S43","ADS","ADS4",4.21,4,"irl-concordia",13
"761","MB12_S43","ADS","ADS5",11.74,4,"irl-concordia",3
"762","MB12_S43","ADS","ADS6",1.62,4,"irl-concordia",15
"763","MB12_S43","ADS","ADS7",4.03,4,"irl-concordia",6
"764","MB12_S43","ADS","ADS8",1.13,4,"irl-concordia",17
"765","MB12_S43","IDS","IDS1",11.66,4,"irl-concordia",7
"766","MB12_S43","IDS","IDS2",7.39,4,"irl-concordia",11
"767","MB12_S43","IDS","IDS3",14.58,4,"irl-concordia",9
"768","MB12_S43","IDS","IDS4",0,4,"irl-concordia",14
"769","MB12_S43","IDS","IDS5",1.27,4,"irl-concordia",4
"770","MB12_S43","IDS","IDS6",3.61,4,"irl-concordia",16
"771","MB12_S43","IDS","IDS7",3.25,4,"irl-concordia",5
"772","MB12_S43","IDS","IDS8",2.75,4,"irl-concordia",18
"773","MB12_S43","training","train1",11.79,4,"irl-concordia",2
"774","MB12_S43","training","train2",4.93,4,"irl-concordia",1
"775","MB6_S01","ADS","ADS1",14.91,1,"irl-concordia",4
"776","MB6_S01","ADS","ADS2",6.23,1,"irl-concordia",6
"777","MB6_S01","ADS","ADS3",5.01,1,"irl-concordia",7
"778","MB6_S01","ADS","ADS4",4.21,1,"irl-concordia",10
"779","MB6_S01","ADS","ADS5",5.61,1,"irl-concordia",11
"780","MB6_S01","ADS","ADS6",2.83,1,"irl-concordia",13
"781","MB6_S01","ADS","ADS7",3.01,1,"irl-concordia",16
"782","MB6_S01","ADS","ADS8",6.97,1,"irl-concordia",17
"783","MB6_S01","IDS","IDS1",13.84,1,"irl-concordia",3
"784","MB6_S01","IDS","IDS2",8.03,1,"irl-concordia",5
"785","MB6_S01","IDS","IDS3",6.05,1,"irl-concordia",8
"786","MB6_S01","IDS","IDS4",3.38,1,"irl-concordia",9
"787","MB6_S01","IDS","IDS5",13.92,1,"irl-concordia",12
"788","MB6_S01","IDS","IDS6",8.39,1,"irl-concordia",14
"789","MB6_S01","IDS","IDS7",10.68,1,"irl-concordia",15
"790","MB6_S01","IDS","IDS8",6.69,1,"irl-concordia",18
"791","MB6_S01","training","train1",16.66,1,"irl-concordia",1
"792","MB6_S01","training","train2",9.01,1,"irl-concordia",2
"793","MB6_S02","ADS","ADS1",0,4,"irl-concordia",8
"794","MB6_S02","ADS","ADS2",0,4,"irl-concordia",12
"795","MB6_S02","ADS","ADS3",0,4,"irl-concordia",10
"796","MB6_S02","ADS","ADS4",0,4,"irl-concordia",13
"797","MB6_S02","ADS","ADS5",0,4,"irl-concordia",3
"798","MB6_S02","ADS","ADS6",0,4,"irl-concordia",15
"799","MB6_S02","ADS","ADS7",0,4,"irl-concordia",6
"800","MB6_S02","ADS","ADS8",0,4,"irl-concordia",17
"801","MB6_S02","IDS","IDS1",0,4,"irl-concordia",7
"802","MB6_S02","IDS","IDS2",0,4,"irl-concordia",11
"803","MB6_S02","IDS","IDS3",0,4,"irl-concordia",9
"804","MB6_S02","IDS","IDS4",0,4,"irl-concordia",14
"805","MB6_S02","IDS","IDS5",0,4,"irl-concordia",4
"806","MB6_S02","IDS","IDS6",0,4,"irl-concordia",16
"807","MB6_S02","IDS","IDS7",0,4,"irl-concordia",5
"808","MB6_S02","IDS","IDS8",0,4,"irl-concordia",18
"809","MB6_S02","training","train1",0,4,"irl-concordia",2
"810","MB6_S02","training","train2",0,4,"irl-concordia",1
"811","MB6_S03","ADS","ADS1",2.26,4,"irl-concordia",8
"812","MB6_S03","ADS","ADS2",12.24,4,"irl-concordia",12
"813","MB6_S03","ADS","ADS3",2.65,4,"irl-concordia",10
"814","MB6_S03","ADS","ADS4",2.03,4,"irl-concordia",13
"815","MB6_S03","ADS","ADS5",2.93,4,"irl-concordia",3
"816","MB6_S03","ADS","ADS6",3.05,4,"irl-concordia",15
"817","MB6_S03","ADS","ADS7",5.19,4,"irl-concordia",6
"818","MB6_S03","ADS","ADS8",0.67,4,"irl-concordia",17
